362,Drysol,Hyperhidrosis,"""When I was in middle school I started experiencing hyperhydrosis of the underarms. I don t remember how I first came across Drysol, but it made such a huge difference in my life! I could wear ANY SHIRT I wanted! It definitely caused some itching/stinging of the underarm area if I applied it within 24 hours of shaving, so follow the directions. The day after the first use, my underarms were 100% sweat free. I used it for three consecutive nights, and after that I only needed to re-apply once a week, and eventually once a month, and so on. Today, I haven t used it in at least 8 years but I still don t have any underarm sweat. It basically deleted my axillary sweat glands. Hallelujah.""",10,09-May-16,CVS - 2294,821 THE ALAMEDA,95126,408-291-4550
363,Miconazole,Vaginal Yeast Infection,"""So, I tried a store brand this time, and I am doing horribly. If I only had a yeast infection caused by antibiotics before, now I am miserable, itching like crazy, burning like hell, and short of sleep. I used the one day kind on Friday evening, and today is Monday evening with worse than ever itching and burning. I could barely sit at work today, and I hurt when I have to wipe myself after going to the bathroom. The skin looks raw all the way up to my butt. Are they trying to kill us?""",1,08-Aug-17,SUTHERLIN DRUG HEALTH MART PHARMACY,113 EAST CENTRAL AVENUE,97479,541-459-2712
364,Corticotropin,Multiple Sclerosis,"""I ve been on acthar gel injections now for 2 days and have 3 more to go. So far I have noticed no difference in anything. My balance is horrible still, I m dizzy, electric shock down my neck back and arms, and eyes messing up, also still having bladder issues. I ve been on iv steroids which did little to help, 2 rounds of steroids in the pill form which finally got my right hand feeling somewhat decent, so this is my 4th try to get back to feeling decent since early to mid August.  Really hoping this does something and it s not permanent damage. I pray to god my kids never get this!""",1,03-Oct-15,CVS - 9896,4550 MERIDIAN AVENUE,95124,408-267-6440
365,Benzonatate,Cough,"""Wonderful med! Severe dry cough that got worse. Had a coughing fit that lasted for 6 hours and scared the life out of me. Kaiser prescribed. Took about an hour for coughing to calm down after taking. First night I coughed quite a bit but on the next 100 mg dose cough got better. Do not be discouraged if it does not work right away. Give it a few doses. I also added a humidifier to my bedroom and my coughs were more productive. That coupled with this medicine and I am happy to report after 4 days I am much better. This medicine is my savior. I was up 5 nights straight coughing before I took this.""",10,17-Dec-15,BI-MART - 668,550 SOUTH 4TH STREET,97420,541-269-9890
366,Mirtazapine,Depression,"""I was prescribed this med during a stay in the Psychiatric ward at a hospital. I am 64 and was admitted because of suicidal thoughts. The drug side effects were very minor and the benefits and improvement to my wellbeing were significant and positive.""",10,02-Feb-16,ROSEBURG VETERANS AFFAIRS MEDICAL CENTER,913 NORTHWEST GARDEN VALLEY BOULEVARD,97471,541-440-1000
367,Lexapro,Generalized Anxiety Disorde,"""I recently had an episode where my anxiety problem showed itself. I was hesitant to seek medical help or take any prescriptions. I am now very happy that I did. The medication settles me down and takes the edge off. I have not experienced any side effects. Actually, I don t even notice the meds doing anything. So I stopped for two days. That was a mistake. I quickly got really irritable and started experiencing anxiety by the end of the second day. So I started up again and it immediately went away. I hadn t realized that for most of my life, anxiety was getting in the way of thinking clearly. Now I m a believer.""",10,18-Sep-15,KAISER PERMANENTE MOUNTAIN VIEW MEDICAL OFFICES PHARMACY,555 CASTRO STREET,94041,650-903-2150
368,Seroquel,24</span> users found this comment helpful.,"""I ve been taking this since January 2013 for depression and insomnia it has worked wonders. Except for the weight gain factor. You feel the need to snack all the time which has caused me to develop bulimia. I have a past of anorexia and literally everyone in my immediate family has had eating disorders. I wouldn t recommend this to someone terrified of weight gain. Other than that. It s great.""",9,19-Sep-13,BI-MART - 613,2687 WEST MAIN STREET,97501,541-779-8016
369,Nexplanon,Birth Control,"""I ve had the Nexplanon for 2 years. I had my period for a couple months and then nothing since. No cramping or spotting. I do have close to zero libido which I actually don t mind but obviously may be an issue for others.  Overall I m satisfied with it.""",9,23-Apr-15,SAFEWAY,6477 ALMADEN EXPRESSWAY,95120,408-323-2013
370,Oxycodone,Pain,"""I had a fatal accident 12 months ago a, broke both pelvis, multiple ribs, fractured ankle and many more fractures in my body. I use this medicine for the pain and it is 100% effective.""",10,08-Jul-09,BI-MART - 680,445 WEST HIGHWAY 20,97759,541-719-2003
371,Meclizine,Vertig,"""I have inner ear damage because of shingles and the medicine has always helped when vertigo has suddenly been a problem. A little drowsiness, but even that disappears within twenty minutes. VERY effective.""",9,22-Jul-09,FRED MEYER,1301 CENTER DRIVE,97501,541-857-4683
372,Cefdinir,Sinusitis,"""I have had a sinus infection and ear infection for months on end. I was prescribed this and had been suffering severe constipation before. No more constipation, I have to take it easy because exertion makes the digestive issues worse but I understand the need to cleanse the system and for some that is diarrhea and vomit. Those that have allergic reactions I m sorry but it isn t a reason to take it off the market, allergic reactions to meds should always be looked at. I m hoping this will finally get rid of my infections can t smell and have loss of hearing. It sucks.""",10,04-Nov-17,CAIRE RESPIRATORY SOLUTIONS,5665 NORTH PERSHING AVENUE,95207,209-477-3032
376,Methocarbamol,Muscle Spasm,"""I didn t felt any better after I took it.""",1,11-Nov-15,ROGUE VALLEY RX,2900 EAST BARNETT ROAD,97504,541-789-5850
377,Ambien,Insomnia,"""I was prescribed Ambien, then later Ambien CR, for several years for insomnia.  Wow!  Just like I d heard about -- take the pill and 20 minutes later I was out.  Didn t really experience &quot;hangover&quot; the next day, but then I allowed myself 7 +/- hours of sleep.  Then, it happened:  woke up one morning and my kitchen was somewhat of a mess but I didn t remember being up or making tuna salad on toast.  That happened a few more times before I weaned myself off Ambien.  Haven t had a good night s sleep since.  I ve been prescribed a few different sleep meds but haven t had any success.  Tried OTC diphenhydramine (Benadryl, Motrin PM) with Melatonin and began not remembering simple words, appointments, etc.""",8,21-Nov-16,PHOENIX PHARMACY,404 NORTH MAIN STREET,97535,541-535-1561
378,Azithromycin,Bronchitis,"""It s a great medicine but the side effects is as bad as the illness. Muscle ache, diarrhea and insomnia. All of this by day 3. However my chest feels a lot better.""",8,28-Jul-16,WILLOWS HEALTH MART PHARMACY,226 NORTH BUTTE STREET,95988,530-934-7744
379,Tri-Sprintec,Birth Control,"""I had been taking ortho tri cyclen lo but had to switch to this generic tri lo sprintec. I started it on vacation with my fianc&eacute; in Hawaii and it made me SO moody, irritable, angry, and crazy! Not much can ruin a vaca in Hawaii, but it definitely caused me to start a lot of fights with my s/o. Seriously, these side effects are so real. I m sure it affects everyone differently, but I m switching right away. That s the first thing my fianc&eacute; said to me too- caused me to not act my normal self, cry about everything and make everything a difficult situation. Such a terrible experience. No babies though..""",1,03-May-16,AIDS HEALTHCARE FOUNDATION PHARMACY,100 CHURCH STREET,94114,415-552-0350
380,Sinemet,Restless Legs Syndrome,"""I have been using carbi now for several years and it is a great drug. But I have a problem in the summers. When it gets hot I start getting High Uric acid (gout). I would like to know if any one else has this problem. And if so what did you do. What did your Dr do? """,7,30-Aug-15,STONERIDGE PROFESSIONAL PHARMACY,5720 STONERIDGE MALL ROAD,94588,925-463-2248
381,Fluorouracil,Actinic Keratosis,"""Used it for 4 days and no results whatsoever. Typical 5%  Fluorouracil Cremes show at least redness. Tolak has shown none. More so, the formulation of it is horrible in that there are little white clumps Right out of the tube that make application difficult. The manufacturer offers hugely discounted coupons. You re better off buying the generic for better results.""",3,06-Jan-17,B AND B PHARMACY,1727 FILLMORE STREET,94115,415-221-0902
384,Fentanyl,Pain,"""I have been using the Patch for more that 3 years. We have tried different doses for pain result.  I was up tp 200mg every 3 days. It worked wonders. I reduced my dosage to 1/2 and for years I ve been doing well. """,8,12-Aug-08,SAIGON PHARMACY,6665 STOCKTON BOULEVARD,95823,916-393-1071
387,Alpha 1-proteinase inhibitor,Alpha-1 Proteinase Inhibitor Deficiency,"""As far as a drug that needs to be infused, it is about as easy as it can be to do.""",10,15-Nov-08,BEL AIR - 516,5100 LAGUNA BOULEVARD,95758,916-684-7007
388,Phentermine / topiramate,Weight Loss,"""I have been on every diet known to man kind.  I have been told by my physician that if I don t do something, I am going to become diabetic.  I went to my doctor when I heard about this medication and was told he did not write diet pills.  He told me I needed to exercise more and eat better.  He said It would only give me temporary results.  However, after reading everything I could find on Qsymia, I found that it is indicated for long term use.  I figured I would have a better chance eating right if I weren t starving and battling cravings every time I tried.  I actually changed doctors because I felt my doctor was minimizing my issue.  He won t treat my obesity but he will let me become a diabetic! I have lost 17 lbs in 2 months.""",10,03-Mar-13,KAISER PERMANENTE SANTA ROSA MEDICAL CENTER,3925 OLD REDWOOD HIGHWAY,95403,707-566-5300
389,Junel Fe 1.5 / 30,Birth Control,"""Horrible birth control experience! I do not recommend this method to anyone. I ve only been taking the pill for about a week and I ve been in the ER and urgent care for extreme chest/back pain and trouble breathing. My lung is now inflamed as a side effect of this pill (Junel Fe) This pill has effected my daily life and caused a lot of unexpected medical expenses. I am a very healthy 29 year old with no history of health problems. I do not smoke either. Very unfortunate situation. Please do your research before taking this pill.""",1,06-Apr-17,RITE AID - 6023,1551 FARMERS LANE,95405,707-544-4050
390,Mirena,Birth Control,"""I have tried the pill, the patch, nuvaring, patch and the depo shot. I have to say the IUD has been my favorite! I did like the depo a lot but I broke out with a lot of acne all over my face. I never had acne as a teenager so getting it as an adult was torture and humiliating. I had to see a dermatologist and get on accutane. I then got the IUD in May 2011. I was nervous after reading reviews but decided I d give it a shot anyway. Getting it inserted, I didn t realize how badly it hurt...after 30 days it felt great! I did have to get it trimmed once since my husband did hit it a few times. Other than that I highly recommend it. Best birth control I ve tried by far! Give it a chance :)""",9,02-Oct-15,CHARTWELL UNIVERSITY OF CALIFORNIA DAVIS HEALTH SYSTEMS LIMITED LIABILITY COMPANY,3630 BUSINESS DRIVE,95820,916-731-5555
391,Copper,Birth Control,"""I would never recommended as a birth control. I got it in 2014 I just got to take it out today in 2017. For the past year-and-a-half I ve been so sick. I ve been seen special doctors got my gallbladder taken out, and been on many medications because they could never figure out what was truly wrong with me. I had cramping horribly bad and heavy  periods, nausea, vomiting, upset stomach. Always felt like I had morning sickness. Fatigue, brain fog. Finally I saw a link on a website saying how paragard has really bad side effects thank God I clicked on that. I have 85% of all side effects. Found out that the copper on this has been going to my bloodstream and I have what s called copper toxicity. Way too much copper in my body.""",1,27-Jun-17,SAFEWAY,1335 WEBSTER STREET,94115,415-921-5502
393,Lamotrigine,Bipolar Disorde,"""Simply put Lamictal saved my life and NO side effects either.""",10,16-Jan-09,SAFEWAY,373 SOUTH MCDOWELL BOULEVARD,94954,707-762-1479
394,Pravastatin,High Cholesterol,"""I took this medicine for about 3 years. About 6 months ago, my dosage was increased from 20 mg to 40 mg. At first there were no problems. After a couple of months, I started having shortness of breath, chest pain, tremors, fatigue and vomiting. I went to the ER with chest pains and shortness of breath. They could find nothing wrong with my heart. I was sent to a cardiologist to have Holter monitoring, echocardiagram and stress test. Nothing. Had a pulmonary function test. Nothing. The pravastatin brought my cholesterol down to 177, so my doctor took me off of it to see if it made any difference with all my health problems. It did. Within 3 days I was starting to feel better. Within a week I was back to my old self again.""",5,29-Nov-11,CVS - 2290,1587 WEST EL CAMINO AVENUE,95833,916-568-1663
395,Amitriptyline,Anxiety and Stress,"""I ve only been taking this for a month. I got 25mg of amitriptyline at night. I have anxiety attacks and sometimes I shake, this hasn t been helping at all with that. I also have insomnia which is the only thing it s helped for. I actually sleep but it gives me dry mouth and once I woke up and everything was spinning for the whole day. """,4,13-Feb-14,BANDON PHARMACY,1225 OREGON AVENUE,97411,541-347-2222
396,Vardenafil,Erectile Dysfunction,"""Have been taking staxyn for about two years. The first 6 months it worked amazing. 3 or 4 times a night was no problem. Slowly have found a tolerance builds up and now it only works about half as well as it did before. My side effects are a very stuffy nose and head ache.I usually use a nose spray after taking it and also take a Tylenol.  This way no plugged nose and no headache""",7,14-Oct-16,OPTIMAL PHARMACEUTICAL MANAGEMENT,6945 FAIR OAKS BOULEVARD,95608,916-978-0866
397,Abilify,Bipolar Disorde,"""After having to pay a but load out of pocket for this i slowly found out it was not for me. It put me in a hyper-manic state. Had to constantly be moving. Would wake up every morning at 7 am, when the sunlight started peaking in my room, regardless of what time I was finally able to pass out. And worst of all, it caused me to have problems using the restroom. No matter how hard I tried or what I did it made me not able to urinate. Some meds don t work on some people as they should.""",2,14-Aug-15,SAVE MART - 625,2501 FAIR OAKS BOULEVARD,95825,916-484-7016
398,Amlodipine,High Blood Pressure,"""I started taking 5 mg amlodipine about two months ago.  My blood pressure is still 140/90 and my body aches from the waist down.  I wake up during the night/early morning and have to get up I am so uncomfortable. I called the doctor and he said the symptoms would most likely go away.  They haven t and seem to be getting worse.  I m going to call him again this week""",2,01-Feb-15,ADVANTACARE,5 MANDEVILLE COURT,93940,831-373-1111
399,Clonazepam,Restless Legs Syndrome,"""Highly effective when taken for restless legs syndrome. I only need 1/2 of a 2.5mg pill. I take 1/4th of it one hour before I can tell I ll get the RLS symptoms then the other part at bedtime.""",10,26-Aug-11,SACRAMENTO MEDICAL PARK PHARMACY,5270 ELVAS AVENUE,95819,916-739-1513
400,Skyla,Birth Control,"""I had the skyla put in 3months ago. I have to say I was excited about getting it. The only thing now is that I m experiencing the weight gain. I m not sure if I m going to keep it long I do not like the extra weight. I m not sure if I m going to have to diet more or exercise more but it is beginning to be annoying to me. I m going to give it a couple more months to see if I can gain some control over my issue if it doesn t change I m going to consider removing it.""",5,16-Jun-16,SAVE MART - 601,4708 MANZANITA AVENUE,95608,916-979-9100
401,Carvedilol,High Blood Pressure,"""After being on atenolol for about 30 years, switching to carvedilol was a vast improvement.  My heart does not seem to be working as hard.  No side effects that I can notice so far.""",9,19-Feb-13,LUCKY SUPERMARKETS - 755,1515 SLOAT BOULEVARD,94132,415-681-4136
402,Xyzal,Urticaria,"""I have had hives my entire life.  I finally saw an allergist and he did tests.  He took me off of all medicines and put me on Xyzal.  I took the Xyzal three times and I have not had a hive since.  Seriously.  I had my first hives at 4 months and had hives everyday for forty six years.  I do not know what Xyzal did but it fixed me.  I stopped taking Claritin and Benadryl and Zyrtec.  Took Xyzal for three days.  It made me VERY sleepy.  I can t even take a normal Benadryl dose without falling asleep, though.  I had to take liquid Benadryl, one teaspoon, if I wanted to stay awake.  I slept twelve hours with my first dose of Xyzal and about 8 hours with the two successive doses.  Then, I never had a hive again.""",10,25-Aug-11,SUTTER INFUSION AND PHARMACY,8318 FERGUSON AVE,95828,866-650-0390
404,Amitriptyline,ibromyalgia,"""I was just diagnosed with Fibromyalgia, was beginning to feel like I am losing my mind. I am 29 yrs old and some days can barely walk I hurt so bad. I have been on Elavil for headaches 10 mg is all I can handle as it knocks me out. It helps to prevent the headaches but I hurt so bad still. Thankful to be rid of headaches but wish the doctor would help!""",2,17-Jan-11,PROFESSIONAL COMPOUNDING PHARMACY,996 NORTHWEST CIRCLE BOULEVARD,97330,541-766-8781
405,Desvenlafaxine,Depression,"""This med  works well for norepinephrine uptake inhibition which is my problem.  However, it can cause anorgasmia in men over 50 years of age.  I can have an erection and sexual intercourse but I never finish the job.  One of the side effects listed for this drug if you read the small print.  I stopped using it years ago and still have side effects.""",5,10-Jan-17,POST AND DIVISADERO MEDICAL PHARMACY,2299 POST STREET,94115,415-346-2663
407,Phentermine,Weight Loss,"""I m a 39 yr old man 6&quot; 250 lbs.  Started phentermine 37.5 November 30th, my doctor put me on one pill in the morning and a half in the afternoon. I have lost 5.4 pounds in a week. Side effects with me are dry mouth, hard to sleep the first few nights, slight tingling in my arms. It does suppress my appetite and that s what I need.""",8,06-Dec-09,CVS - 9823,1349 FLORIN ROAD,95831,916-392-1004
408,Victoza,Weight Loss,"""I have been taking this for 2 months and have not lost any weight. Haven t had any side effects but it s not helping with weight loss. Anyone else have this experience. Started out on 0.6mg and moved up to 1.2mg three weeks ago and still nothing. Only problem I have is extremely bad constipation""",4,17-May-17,A AND O COMPOUNDING PHARMACY,680 EAST ROMIE LANE,93901,831-769-0458
410,Mirena,Birth Control,"""Just got marina inserted today. Was on bc for years tried pill patch etc. Hubby then got snip which failed but we are delighted with our little bundle of joy. Really did not know what to expect and was very nervous about insertion. I took ponston before hand and it did not hurt. Measurement went fine then when inserted felt something but very mild. Not like some reviews. So far so good but dont have it long enough to comment on side effects. Insertion not as bad as i expected. Will update in a few months time""",10,17-Aug-16,ALAMEDA COUNTY MEDICAL CENTER FAIRMONT HOSPITAL,15400 FOOTHILL BOULEVARD,94578,510-895-4340
411,Percocet,Pain,"""I just has Distal bicep surgery, extremely painful. The injury that lead up to surgery was painful. Doctor put me on Percocet 5/325 then my surgeon gave me Vicodin after the repair, well this did nothing. Went back to the Percocet, pain gone within 20-30 minutes. Now we are post-op 7 days pain pretty intense after cast and staples removed 1 tab every 8 works great for me.""",10,17-Feb-11,OMNICARE,2150 WEST WINTON AVENUE,94545,510-265-0300
412,Contrave,Weight Loss,"""It worked immediately. I made healthier choices. I didn t have any junk food cravings not even think about them at all. Within 2wks I lost a good 16-18lbs! I loved the new me!! The healthier looking me!!""",8,15-Aug-17,OMNICARE OF MEDFORD,259 EAST BARNETT ROAD,97501,541-779-5627
413,Trulicity,"Diabetes, Type 2","""I started this injectible over a a year ago and am stopping it on my doctor s advice.  After all the usual start up symptoms went away after a few weeks, the medication did seem to work, but as time went on it seemed to not work as well. Also, my hair started to thin out and fall out, mildly, and I have Tinnitus and it definitely made it worse, making it very loud. I also started having problems with my liver, gastritis and my thyroid has almost completely stopped working, so now I have to be on Synthroid! Make sure your doctor checks your thyroid at times.TO THE LADY WITH THE NEW STENTS= I have fourteen stents, no problem whatsoever. I also found it helped with the weakness if I ate first thing in the morning.""",3,20-Mar-17,KOSHLAND PHARM,301 FOLSOM STREET,94105,415-344-0600
414,Ethinyl estradiol / levonorgestrel,Birth Control,"""I was taking Aviane before and transferred my prescription to a different pharmacy. There they gave me lutera since they did not have aviane... Worst experience of my life. Constant headaches and acne were the main symptoms right before my period. Extremely painful periods as well. If you are experiencing these symptoms while on lutera, I would highly recommend trying aviane. I do not have any headaches or acne and my periods are pain free.""",2,26-Feb-16,KNOTTS PHARMACY,4819 J STREET,95819,916-455-3068
415,Vyvanse,ADHD,"""I have a son that has struggled with an attention problem in school since kindergarden. He is now 11 years old. We tried everything not to put him on medication. The homework struggle and impulsiveness became too much for us to handle, and we finally agreed to try something. His doctor told us about a new ADHD medication called Vyvanse. Believe this or not, it was like magic the first day. He was able to get all his work done in class, and went from a A,B,C student to all A s and one B in one quarter. We have the report cards to prove it. The side effects are minimal and for him the 30mg works great. I encourage anyone battling this problem to ask their childs doctor about Vyvanse. It has changed by sons life as well as ours.""",10,15-Aug-08,RALEY S - 239,7847 LICHEN DRIVE,95621,916-722-1755
416,Junel Fe 1 / 20,Birth Control,"""before my body adjusted i had really bad mood swings. when my first cycle on the pill came around it was a little unsettling to say the least. bad cramping. inconsistent dark blood. menstruation is no longer a hassle though as its practically stopped completely. no mood swings. no change in appetite. less acne. you might not match this pill if you continue to yeild undesirable results.""",10,17-Jun-16,RALEY S - 302,10430 TWIN CITIES ROAD,95632,209-745-4881
417,Tranexamic acid,Menstrual Disorders,"""This medication has been a life saver for me.  I usually bleed so bad that I can t go anywhere when I have my period. I flood the whole time!  My doctor prescribed this for my Disney Trip.  What a lifesaver!  My periods are much lighter and I have no side effects from this medication.  Love it!!""",10,01-Jun-17,SAFEWAY,5450 DEWEY DRIVE,95628,916-904-5360
418,Contrave,Obesity,"""Been on Contrave for 30 days. I was 283 at 5 7 but now 272. Am disappointed b/c I did a 180 degree change on my diet, exercised daily and only lost 11 pounds in 30 days. I am going in the right direction. I didn t have the constipation or nausea. I am pretty &quot;foggy&quot; still. But I have thyroid issues and have an appt. for that on the 23rd of February and hoping to get regulated and maybe I ll have more success at losing weight. I m not giving up though!""",9,03-Feb-16,SAFEWAY,7301 GREENBACK LANE,95621,916-727-2458
419,Nexplanon,Birth Control,"""This is THE absolute worst birth control and I wouldn t recommend it to anyone. When I first had it placed I had my period for 5 MONTHS STRAIGHT. Now I ve had it for almost 2 years (Ive procrastinated getting it out) my periods can last from 15-30 days, easy. And I m lucky if I get 10 days inbetween them. Aside from that, my arm aches and throbs. I have heard so many horror stories about this birth control &amp; plan on getting it taken out soon. LADIES, #SayNoToNexplannon""",1,07-Jun-16,A-G PHARMACY,3636 CESAR CHAVEZ,94110,415-647-3757
420,Phentermine,Weight Loss,"""I loved the product! I started June 1, 2014 to August 2014. IN 2 MONTHS I HAD LOST 30 LBS! I was doing Zumba 3 times a week and had a personal trainer to help tone my body with my new found ENERGY. The Personal Trainer was a waste because Adipex with Zumba was doing a tremendous job all on its own. I wasn t craving sweets thanks to Adipex. I cut out fast foods, carbs, and late night eating. Plus I drank anywhere from 1/2 to a gallon A DAY! However, the medicine still made me constipated. I started at 244 and got down to 209lbs. I stopped using it for about 5 months AND THE WEIGHT STAYED OFF, while not eating so healthy. """,10,24-Jan-15,SAV-CO DRUGS,621 EAST CAMPBELL AVENUE,95008,408-378-2363
422,Dextromethorphan,Cough,"""This medication didn t have an awful taste (I bought the liquid) and took care of my cough.  Unfortunately, I had severe diarrhea and ended up having to take an anti-diarrheal.  I probably won t use this medication again - the diarrhea was horrible! I would rather have a cough!""",10,04-Oct-14,HANS PHARMACY,3423 EL CAMINO REAL,95051,408-247-7450
423,Junel Fe 1 / 20,Acne,"""I had been taking these pills for about 6 months and my period were great, skin was perfectly clear. Then I got off of them and now I m back on them and my entire chin has broken out. I m only on the 3rd week of restarting them so I hope it goes back to the way it used to be. Maybe its just the hormones going crazy for now. I don t know.""",6,13-Aug-11,KAISER PERMANENTE VALLEJO MEDICAL CENTER PHARMACY,975 SERENO DRIVE,94589,707-651-1000
424,Paxil CR,Panic Disorde,"""I started taking this medication for anxiety and panic disorder. I felt like I was taking a placebo. It did nothing for me. I have since switched to Wellbutrin xl 150 mg and have never felt better!""",1,09-Jun-16,CVS - 9897,3074 STORY ROAD,95127,408-259-9900
425,Adipex-P,Weight Loss,"""I m not exercising at all. I m just eating right. I have been on it 6 days now and I ve lost 9 pounds. 1300 calories a day !!!""",10,16-Nov-14,RITE AID - 5895,777 EAST EL CAMINO REAL,94087,408-738-0595
426,ParaGard,Birth Control,"""Just had mine put in today and it wasn t as bad as I expected. There was was a little pressure upon insertion but otherwise it went like a normal yearly visit. My doc explained everything along the way and everything went great with only slight bleeding. I did get light headed and and slightly disoriented after but they cooled me down and am doing perfectly fine. So far only slight cramping experienced and very minimal bleeding.""",9,16-Dec-15,RITE AID - 5976,2620 EL CAMINO REAL,95051,408-241-0919
427,OxyContin,Pain,"""I ve been taking Oxycotin now for about two years. I ve been through just about everything else you can think of due to the 5 ruptured discs I have. Pain blocker, nerve deadening, etc and even physical therapy but I ve haven t found anything as useful as Oxycotin. It s been relatively side effect free for me and I can function pretty well day to day because of it.""",10,17-Jun-08,RITE AID - 5988,1550 HAMILTON AVENUE,95125,408-264-8642
428,Miconazole,Vaginal Yeast Infection,"""This is the first night using this and my first time having a yeast infection and the suppository is fine but the cream makes mu vaginal area feel like a dragon is down there blowing fire on it. I hope these 3 days are over quickly.""",3,26-Nov-15,LODI MEMORIAL HOSPITAL WEST,800 SOUTH LOWER SACRAMENTO ROAD,95242,209-333-3119
429,Chlordiazepoxide,Anxiety,"""This drug did very little for me. My Doctor prescribed it as an alternative to Xanax until a full clinical work up could be done. As a moderate to heavy drinker, he did not advise me that this is used to pull people from the disease. I don t feel like I have issues with alcoholism but it really messed me up when mixing the two. Felt stoned or comatosed. Taking the drug sober did almost nothing anyway except when I take 2 or 3 at a time and still it does not release the anxiety I have.""",3,08-Jun-09,SAFEWAY,785 EAST EL CAMINO REAL,94087,408-481-3302
430,Olanzapine,Bipolar Disorde,"""I m bipolar and this is the only medication (out of many, many) that really helps my bipolar and it works almost instantaneously for me.  I first went on it to gain weight because I was trying to recover from anorexia and struggling, but stayed on it for my bipolar.  I did gain weight and I eat tons, but I have a good metabolism and Zyprexa just brings me up to my medically ideal weight.""",9,26-Oct-11,TARGET,298 WEST MCKINLEY AVENUE,94086,408-702-1013
431,Lo Loestrin Fe,Birth Control,"""Horrible I started it about 3 weeks ago now and since my anxiety has been horrible I cannot enjoy my days I m constantly nauseous severe cramps and I ve started bleeding again two days ago and my pains are horrible when my bleeding started again I also had pretty bad diahrea my stomach has always been a strong one and it seems to be so far off and upset all the time now I ve got weird headaches dizziness and lower back pain this pill sucks will stop taking this pill after today when I finally realized what it really was""",1,03-May-16,CVS - 9834,12940 SARATOGA SUNNYVALE ROAD,95070,408-867-5400
432,Levonorgestrel,Emergency Contraception,"""I have used plan b and the generic version a few times before and it has worked wonderful. However, that s not always the case. I had had sex and taken the pill about 24 hours after the encounter. Then found out two weeks later I was expecting. I m elated about my child but wanted to warn others it s not a for sure method and isn t always 99.9% effective.""",5,22-Apr-17,KAISER PERMANENTE UNION CITY PHARMACY 2,3553 WHIPPLE ROAD,94587,510-675-2133
433,Zoloft,Major Depressive Disorde,"""I had a horrible experience with Zoloft. I started on a low-dose liquid form and at first it seemed to be really lifting my mood, reducing my anxiety, and boosting my self esteem. But I soon began experiencing extreme irratibility and episodes of destructive rage aimed at my belongings or myself. I loved the benefits, but the side effects were ruining my life and relationships, so I discontinued. In addition to rage, I also experienced severe prolonged pms (3 weeks duration), constant breast pain and swelling, unrestorative sleep, and awful vivid lifelike nightmares. In terms of reducing depression and anxiety, I d give it a 9, but the side effects didn t enable me to continue taking it.""",5,28-Aug-16,NUTRISHARE INCORPORATED,9850 KENT STREET,95624,800-466-3876
434,Doxycycline,Acne,"""It works if you take it over a month but do follow instructions on the bottle about how you are supposed to take.""",7,03-Aug-09,LE PHARMACY,392 EAST SANTA CLARA STREET,95113,408-297-2421
435,Aviane,Birth Control,"""I have been using this for about three or four months , I haven t had any major mood swings or major acne breakouts but I have been experiencing abnormally painful cramps and an extremely heavy flow. A super to super plus tampon will only last me maybe one hour.""",7,05-Sep-17,FARMACIA REMEDIOS,201 WILLOW STREET,95110,408-920-0780
436,CellCept,Systemic Lupus Erythematosus,"""I was diagnosed with Lupus April 20, 2009.  I was prescribed Cellcept and still on it.  I notice a difference in the joint pain if I haven t taken my dose yet.  The disadvantage is the stomach issues it causes.  My doctor also prescribed me Imodium.  That helps a lot.""",8,26-Oct-09,LATIMERS PHARMACY,7885 HIGHWAY 99 EAST,96055,530-384-2330
438,Phentermine,Weight Loss,"""Today is my 2nd day taking this pill.  I have had dry mouth and was unable to sleep throughout the whole night last night.  I do not feel energy at all, in fact, since I didn t sleep, I didn t even want to get out of bed today.  I ve had a bad headache today, and feel a bit nauseated too.  I m going to keep trying it, but just wanted to go over some side effects after my 1st day on it.  I hope to lose weight though""",5,08-Mar-12,TARGET,560 CONTRA COSTA BOULEVARD,94523,925-685-5244
439,Imodium A-D,Diarrhea,"""I used to get diarrhea with my panic attacks and Imodium A.D made it possible for me to still travel. It works almost instantly, it stops the got to go feeling instantaneously.""",10,15-Sep-11,TARGET,4301 CENTURY BOULEVARD,94565,925-779-1624
440,Oxycodone,Pain,"""I used this during cancer treatment in 2015 to alleviate the sharp pain in my right lung (tumor). For the worst pain I was taking 2 X 40 mg/day. I was able to wean myself off it after about 6 weeks but now 2 years later the cancer has become active again, so I ll take 20 mg to see how I go. It does cause constipation.""",9,16-Oct-17,DELTA FAIR MEDICAL OFFICES DIABLO PHARMACY,3400 DELTA FAIR BOULEVARD,94509,925-779-5171
441,Azathioprine,"Crohn s Disease, Acute","""Did not help much with my Crohn s, but less side effects than others.""",2,12-Sep-10,SAN JOAQUIN COUNTY CORRECTIONAL HEALTH CARE PHARMACY,7000 MICHAEL CANLIS BOULEVARD,95231,209-468-4761
442,Topamax,Migraine Prevention,"""Works great to prevent migraines.""",10,09-Jan-10,RALEY S - 416,3518 MARCONI AVENUE,95821,916-972-7198
